lemma,lemma_freq,gloss,form,stressed_syll,monosyll,case,number,short_cluster,full_cluster,noep,ep
спорт,7153,Sports,спо'рта,1,FALSE,gen,sg,сп,сп,0,4
спорт,7153,Sports,спо'ртов,1,FALSE,gen,pl,сп,сп,0,0
спортсмен,4080,athlete,спортсме'ном,2,FALSE,inst,sg,сп,сп,0,8
спортсмен,4080,athlete,спортсме'нами,2,FALSE,inst,pl,сп,сп,0,30
спортсмен,4080,athlete,спортсме'на,2,FALSE,gen,sg,сп,сп,0,0
спортсмен,4080,athlete,спортсме'нов,2,FALSE,gen,pl,сп,сп,0,0
способ,26433,way,спо'собом,1,FALSE,inst,sg,сп,сп,1,31
способ,26433,way,спо'собами,1,FALSE,inst,pl,сп,сп,2,13
способ,26433,way,спо'соба,1,FALSE,gen,sg,сп,сп,0,1
способ,26433,way,спо'собов,1,FALSE,gen,pl,сп,сп,0,1
способность,17482,ability,спосо'бностью,2,FALSE,inst,sg,сп,сп,3,62
способность,17482,ability,спосо'бностями,2,FALSE,inst,pl,сп,сп,2,27
способность,17482,ability,спосо'бности,2,FALSE,gen,sg,сп,сп,3,0
способность,17482,ability,спосо'бностей,2,FALSE,gen,pl,сп,сп,0,0
справедливость,8099,justice,справедли'востью,3,FALSE,inst,sg,сп,спр,6,20
справедливость,8099,justice,справедли'востями,3,FALSE,inst,pl,сп,спр,0,0
справедливость,8099,justice,справедли'вости,3,FALSE,gen,sg,сп,спр,0,0
справедливость,8099,justice,справедли'востей,3,FALSE,gen,pl,сп,спр,0,0
справочник,1320,Reference,спра'вочником,1,FALSE,inst,sg,сп,спр,0,5
справочник,1320,Reference,спра'вочниками,1,FALSE,inst,pl,сп,спр,0,5
справочник,1320,Reference,спра'вочника,1,FALSE,gen,sg,сп,спр,0,0
справочник,1320,Reference,спра'вочников,1,FALSE,gen,pl,сп,спр,0,0
спрос,5190,demand,спро'сом,1,FALSE,inst,sg,сп,спр,1,13
спрос,5190,demand,спро'сами,1,FALSE,inst,pl,сп,спр,0,0
спрос,5190,demand,спро'са,1,FALSE,gen,sg,сп,спр,0,1
спрос,5190,demand,спро'сов,1,FALSE,gen,pl,сп,спр,0,0
спрут,201,octopus,спру'том,1,FALSE,inst,sg,сп,спр,0,4
спрут,201,octopus,спру'тами,1,FALSE,inst,pl,сп,спр,0,1
спрут,201,octopus,спру'та,1,FALSE,gen,sg,сп,спр,0,0
спрут,201,octopus,спру'тов,1,FALSE,gen,pl,сп,спр,0,0
спуск,4061,descent,спу'ском,1,FALSE,inst,sg,сп,сп,0,31
спуск,4061,descent,спу'сками,1,FALSE,inst,pl,сп,сп,1,1
спуск,4061,descent,спу'ска,1,FALSE,gen,sg,сп,сп,0,14
спуск,4061,descent,спу'сков,1,FALSE,gen,pl,сп,сп,0,1
спутник,6909,Satellite,спу'тником,1,FALSE,inst,sg,сп,сп,4,37
спутник,6909,Satellite,спу'тниками,1,FALSE,inst,pl,сп,сп,2,69
спутник,6909,Satellite,спу'тника,1,FALSE,gen,sg,сп,сп,0,43
спутник,6909,Satellite,спу'тников,1,FALSE,gen,pl,сп,сп,0,26
сравнение,15162,comparison,сравне'нием,2,FALSE,inst,sg,ср,ср,1,1
сравнение,15162,comparison,сравне'ниями,2,FALSE,inst,pl,ср,ср,0,2
сравнение,15162,comparison,сравне'ния,2,FALSE,gen,sg,ср,ср,0,3
сравнение,15162,comparison,сравне'ний,2,FALSE,gen,pl,ср,ср,0,0
сражение,6475,battle,сраже'нием,2,FALSE,inst,sg,ср,ср,1,3
сражение,6475,battle,сраже'ниями,2,FALSE,inst,pl,ср,ср,0,3
сражение,6475,battle,сраже'ния,2,FALSE,gen,sg,ср,ср,2,1
сражение,6475,battle,сраже'ний,2,FALSE,gen,pl,ср,ср,0,0
средство,51347,means,сре'дством,1,FALSE,inst,sg,ср,ср,0,9
средство,51347,means,сре'дствами,1,FALSE,inst,pl,ср,ср,13,204
средство,51347,means,сре'дства,1,FALSE,gen,sg,ср,ср,0,0
средство,51347,means,сре'дств,1,TRUE,gen,pl,ср,ср,1,3
срыв,1183,stall,сры'вом,1,FALSE,inst,sg,ср,ср,0,4
срыв,1183,stall,сры'вами,1,FALSE,inst,pl,ср,ср,0,2
срыв,1183,stall,сры'ва,1,FALSE,gen,sg,ср,ср,0,1
срыв,1183,stall,сры'вов,1,FALSE,gen,pl,ср,ср,0,0
стабильность,2352,stability,стаби'льностью,2,FALSE,inst,sg,ст,ст,0,4
стабильность,2352,stability,стаби'льностями,2,FALSE,inst,pl,ст,ст,0,0
стабильность,2352,stability,стаби'льности,2,FALSE,gen,sg,ст,ст,0,1
стабильность,2352,stability,стаби'льностей,2,FALSE,gen,pl,ст,ст,0,0
ставень,1348,shutter,ста'внем,1,FALSE,inst,sg,ст,ст,0,0
ставень,1348,shutter,ста'внями,1,FALSE,inst,pl,ст,ст,0,18
ставень,1348,shutter,ста'вня,1,FALSE,gen,sg,ст,ст,0,0
ставень,1348,shutter,ста'вней,1,FALSE,gen,pl,ст,ст,0,0
стадий,5652,stages,ста'дием,1,FALSE,inst,sg,ст,ст,0,0
стадий,5652,stages,ста'диями,1,FALSE,inst,pl,ст,ст,0,3
стадий,5652,stages,ста'дия,1,FALSE,gen,sg,ст,ст,0,0
стадий,5652,stages,ста'диев,1,FALSE,gen,pl,ст,ст,0,0
стадион,1776,stadium,стадио'ном,3,FALSE,inst,sg,ст,ст,0,8
стадион,1776,stadium,стадио'нами,3,FALSE,inst,pl,ст,ст,0,1
стадион,1776,stadium,стадио'на,3,FALSE,gen,sg,ст,ст,0,40
стадион,1776,stadium,стадио'нов,3,FALSE,gen,pl,ст,ст,0,6
стадо,4708,herd,ста'дом,1,FALSE,inst,sg,ст,ст,0,51
стадо,4708,herd,стада'ми,2,FALSE,inst,pl,ст,ст,1,32
стадо,4708,herd,ста'да,1,FALSE,gen,sg,ст,ст,0,5
стадо,4708,herd,ста'д,1,TRUE,gen,pl,ст,ст,0,2
стаж,1492,experience,ста'жем,1,FALSE,inst,sg,ст,ст,0,167
стаж,1492,experience,ста'жами,1,FALSE,inst,pl,ст,ст,0,0
стаж,1492,experience,ста'жа,1,FALSE,gen,sg,ст,ст,0,0
стаж,1492,experience,ста'жей,1,FALSE,gen,pl,ст,ст,0,0
стажер,238,trainee,стаже'ром,2,FALSE,inst,sg,ст,ст,0,1
стажер,238,trainee,стаже'рами,2,FALSE,inst,pl,ст,ст,0,0
стажер,238,trainee,стаже'ра,2,FALSE,gen,sg,ст,ст,0,0
стажер,238,trainee,стаже'ров,2,FALSE,gen,pl,ст,ст,0,0
стакан,12116,glass,стака'ном,2,FALSE,inst,sg,ст,ст,11,208
стакан,12116,glass,стака'нами,2,FALSE,inst,pl,ст,ст,0,28
стакан,12116,glass,стака'на,2,FALSE,gen,sg,ст,ст,0,8
стакан,12116,glass,стака'нов,2,FALSE,gen,pl,ст,ст,0,0
стаканчик,1516,cup,стака'нчиком,2,FALSE,inst,sg,ст,ст,0,13
стаканчик,1516,cup,стака'нчиками,2,FALSE,inst,pl,ст,ст,1,4
стаканчик,1516,cup,стака'нчика,2,FALSE,gen,sg,ст,ст,0,1
стаканчик,1516,cup,стака'нчиков,2,FALSE,gen,pl,ст,ст,0,0
сталь,47100,Steel,ста'лью,1,FALSE,inst,sg,ст,ст,0,30
сталь,47100,Steel,ста'лями,1,FALSE,inst,pl,ст,ст,0,0
сталь,47100,Steel,ста'ли,1,FALSE,gen,sg,ст,ст,2,1
сталь,47100,Steel,ста'лей,1,FALSE,gen,pl,ст,ст,0,0
стан,7802,mill,ста'ном,1,FALSE,inst,sg,ст,ст,1,5
стан,7802,mill,ста'нами,1,FALSE,inst,pl,ст,ст,1,0
стан,7802,mill,ста'на,1,FALSE,gen,sg,ст,ст,0,5
стан,7802,mill,ста'нов,1,FALSE,gen,pl,ст,ст,0,2
стандарт,4643,Standard,станда'ртом,2,FALSE,inst,sg,ст,ст,2,14
стандарт,4643,Standard,станда'ртами,2,FALSE,inst,pl,ст,ст,0,46
стандарт,4643,Standard,станда'рта,2,FALSE,gen,sg,ст,ст,0,1
стандарт,4643,Standard,станда'ртов,2,FALSE,gen,pl,ст,ст,0,0
становление,2046,becoming,становле'нием,3,FALSE,inst,sg,ст,ст,0,26
становление,2046,becoming,становле'ниями,3,FALSE,inst,pl,ст,ст,0,0
становление,2046,becoming,становле'ния,3,FALSE,gen,sg,ст,ст,0,0
становление,2046,becoming,становле'ний,3,FALSE,gen,pl,ст,ст,0,0
станок,3570,machine,станко'м,2,FALSE,inst,sg,ст,ст,0,13
станок,3570,machine,станка'ми,2,FALSE,inst,pl,ст,ст,0,11
станок,3570,machine,станка',2,FALSE,gen,sg,ст,ст,0,23
станок,3570,machine,станко'в,2,FALSE,gen,pl,ст,ст,0,0
старание,2489,effort,стара'нием,2,FALSE,inst,sg,ст,ст,0,15
старание,2489,effort,стара'ниями,2,FALSE,inst,pl,ст,ст,0,0
старание,2489,effort,стара'ния,2,FALSE,gen,sg,ст,ст,0,1
старание,2489,effort,стара'ний,2,FALSE,gen,pl,ст,ст,0,0
старец,6871,elder,ста'рцем,1,FALSE,inst,sg,ст,ст,13,44
старец,6871,elder,ста'рцами,1,FALSE,inst,pl,ст,ст,3,20
старец,6871,elder,ста'рца,1,FALSE,gen,sg,ст,ст,1,0
старец,6871,elder,ста'рцев,1,FALSE,gen,pl,ст,ст,1,0
старик,39896,old man,старико'м,3,FALSE,inst,sg,ст,ст,51,336
старик,39896,old man,старика'ми,3,FALSE,inst,pl,ст,ст,12,127
старик,39896,old man,старика',3,FALSE,gen,sg,ст,ст,1,13
старик,39896,old man,старико'в,3,FALSE,gen,pl,ст,ст,0,2
старичок,4676,old man,старичко'м,3,FALSE,inst,sg,ст,ст,3,26
старичок,4676,old man,старичка'ми,3,FALSE,inst,pl,ст,ст,1,7
старичок,4676,old man,старичка',3,FALSE,gen,sg,ст,ст,0,1
старичок,4676,old man,старичко'в,3,FALSE,gen,pl,ст,ст,0,1
старожил,742,old-timer,старожи'лом,3,FALSE,inst,sg,ст,ст,0,2
старожил,742,old-timer,старожи'лами,3,FALSE,inst,pl,ст,ст,1,7
старожил,742,old-timer,старожи'ла,3,FALSE,gen,sg,ст,ст,0,0
старожил,742,old-timer,старожи'лов,3,FALSE,gen,pl,ст,ст,0,0
старость,6271,age,ста'ростью,1,FALSE,inst,sg,ст,ст,2,19
старость,6271,age,ста'ростями,1,FALSE,inst,pl,ст,ст,0,0
старость,6271,age,ста'рости,1,FALSE,gen,sg,ст,ст,1,0
старость,6271,age,ста'ростей,1,FALSE,gen,pl,ст,ст,0,0
старпом,501,First Mate,старпо'мом,2,FALSE,inst,sg,ст,ст,0,11
старпом,501,First Mate,старпо'мами,2,FALSE,inst,pl,ст,ст,0,0
старпом,501,First Mate,старпо'ма,2,FALSE,gen,sg,ст,ст,0,0
старпом,501,First Mate,старпо'мов,2,FALSE,gen,pl,ст,ст,0,0
старт,2635,start,ста'ртом,1,FALSE,inst,sg,ст,ст,0,13
старт,2635,start,ста'ртами,1,FALSE,inst,pl,ст,ст,0,0
старт,2635,start,ста'рта,1,FALSE,gen,sg,ст,ст,0,60
старт,2635,start,ста'ртов,1,FALSE,gen,pl,ст,ст,0,1
старшеклассник,439,senior,старшекла'ссником,3,FALSE,inst,sg,ст,ст,0,0
старшеклассник,439,senior,старшекла'ссниками,3,FALSE,inst,pl,ст,ст,0,18
старшеклассник,439,senior,старшекла'ссника,3,FALSE,gen,sg,ст,ст,0,0
старшеклассник,439,senior,старшекла'ссников,3,FALSE,gen,pl,ст,ст,0,0
старший,28905,Senior,ста'ршим,1,FALSE,inst,sg,ст,ст,25,238
старший,28905,Senior,ста'ршими,1,FALSE,inst,pl,ст,ст,11,151
старший,28905,Senior,ста'ршего,1,FALSE,gen,sg,ст,ст,1,12
старший,28905,Senior,ста'рших,1,FALSE,gen,pl,ст,ст,0,13
старшой,6781,eldest,старши'м,2,FALSE,inst,sg,ст,ст,25,238
старшой,6781,eldest,старши'ми,2,FALSE,inst,pl,ст,ст,11,151
старшой,6781,eldest,старшо'го,2,FALSE,gen,sg,ст,ст,0,0
старшой,6781,eldest,старши'х,2,FALSE,gen,pl,ст,ст,0,13
статистик,4726,statistician,стати'стиком,2,FALSE,inst,sg,ст,ст,0,0
статистик,4726,statistician,стати'стиками,2,FALSE,inst,pl,ст,ст,0,1
статистик,4726,statistician,стати'стика,2,FALSE,gen,sg,ст,ст,1,0
статистик,4726,statistician,стати'стиков,2,FALSE,gen,pl,ст,ст,0,0
статус,5315,status,ста'тусом,1,FALSE,inst,sg,ст,ст,0,46
статус,5315,status,ста'тусами,1,FALSE,inst,pl,ст,ст,0,0
статус,5315,status,ста'туса,1,FALSE,gen,sg,ст,ст,0,1
статус,5315,status,ста'тусов,1,FALSE,gen,pl,ст,ст,0,0
стать,277388,become,ста'тью,1,FALSE,inst,sg,ст,ст,0,0
стать,277388,become,ста'тями,1,FALSE,inst,pl,ст,ст,0,1
стать,277388,become,ста'ти,1,FALSE,gen,sg,ст,ст,0,0
стать,277388,become,ста'тей,1,FALSE,gen,pl,ст,ст,0,2
стационар,481,hospital,стациона'ром,4,FALSE,inst,sg,ст,ст,0,2
стационар,481,hospital,стациона'рами,4,FALSE,inst,pl,ст,ст,0,0
стационар,481,hospital,стациона'ра,4,FALSE,gen,sg,ст,ст,0,1
стационар,481,hospital,стациона'ров,4,FALSE,gen,pl,ст,ст,0,0
ствол,7709,trunk,стволо'м,2,FALSE,inst,sg,ст,ств,0,36
ствол,7709,trunk,ствола'ми,2,FALSE,inst,pl,ст,ств,0,19
ствол,7709,trunk,ствола',2,FALSE,gen,sg,ст,ств,0,15
ствол,7709,trunk,стволо'в,2,FALSE,gen,pl,ст,ств,0,14
стебель,2090,stalk,сте'блем,1,FALSE,inst,sg,ст,ст,0,5
стебель,2090,stalk,сте'блями,1,FALSE,inst,pl,ст,ст,1,8
стебель,2090,stalk,сте'бля,1,FALSE,gen,sg,ст,ст,1,7
стебель,2090,stalk,сте'блей,1,FALSE,gen,pl,ст,ст,0,7
стебель,2090,stalk,сте'блем,1,FALSE,inst,sg,ст,ст,0,5
стебель,2090,stalk,стебля'ми,2,FALSE,inst,pl,ст,ст,1,8
стебель,2090,stalk,сте'бля,1,FALSE,gen,sg,ст,ст,1,7
стебель,2090,stalk,стебле'й,2,FALSE,gen,pl,ст,ст,0,7
стекло,16767,glass,стекло'м,2,FALSE,inst,sg,ст,ст,0,58
стекло,16767,glass,стёклами,1,FALSE,inst,pl,ст,ст,0,58
стекло,16767,glass,стекла',2,FALSE,gen,sg,ст,ст,0,33
стекло,16767,glass,стёкол,1,FALSE,gen,pl,ст,ст,0,16
стеллаж,640,rack,стеллажо'м,3,FALSE,inst,sg,ст,ст,0,1
стеллаж,640,rack,стеллажа'ми,3,FALSE,inst,pl,ст,ст,0,4
стеллаж,640,rack,стеллажа',3,FALSE,gen,sg,ст,ст,0,3
стеллаж,640,rack,стеллаже'й,3,FALSE,gen,pl,ст,ст,0,5
стен,43443,walls,сте'ном,1,FALSE,inst,sg,ст,ст,0,0
стен,43443,walls,сте'нами,1,FALSE,inst,pl,ст,ст,2,68
стен,43443,walls,сте'на,1,FALSE,gen,sg,ст,ст,0,0
стен,43443,walls,сте'нов,1,FALSE,gen,pl,ст,ст,0,0
стенд,1534,stand,сте'ндом,1,FALSE,inst,sg,ст,ст,0,6
стенд,1534,stand,сте'ндами,1,FALSE,inst,pl,ст,ст,0,5
стенд,1534,stand,сте'нда,1,FALSE,gen,sg,ст,ст,0,7
стенд,1534,stand,сте'ндов,1,FALSE,gen,pl,ст,ст,0,1
степень,30019,degree,сте'пенью,1,FALSE,inst,sg,ст,ст,2,96
степень,30019,degree,степеня'ми,3,FALSE,inst,pl,ст,ст,0,10
степень,30019,degree,сте'пени,1,FALSE,gen,sg,ст,ст,2,3
степень,30019,degree,степене'й,3,FALSE,gen,pl,ст,ст,0,1
стервятник,199,vulture,стервя'тником,2,FALSE,inst,sg,ст,ст,0,1
стервятник,199,vulture,стервя'тниками,2,FALSE,inst,pl,ст,ст,0,0
стервятник,199,vulture,стервя'тника,2,FALSE,gen,sg,ст,ст,0,0
стервятник,199,vulture,стервя'тников,2,FALSE,gen,pl,ст,ст,0,0
стереотип,1153,stereotype,стереоти'пом,4,FALSE,inst,sg,ст,ст,0,3
стереотип,1153,stereotype,стереоти'пами,4,FALSE,inst,pl,ст,ст,0,9
стереотип,1153,stereotype,стереоти'па,4,FALSE,gen,sg,ст,ст,0,3
стереотип,1153,stereotype,стереоти'пов,4,FALSE,gen,pl,ст,ст,0,1
стержень,1382,rod,сте'ржнем,1,FALSE,inst,sg,ст,ст,0,12
стержень,1382,rod,сте'ржнями,1,FALSE,inst,pl,ст,ст,0,0
стержень,1382,rod,сте'ржня,1,FALSE,gen,sg,ст,ст,0,5
стержень,1382,rod,сте'ржней,1,FALSE,gen,pl,ст,ст,0,0
стержень,1382,rod,сте'ржнем,1,FALSE,inst,sg,ст,ст,0,12
стержень,1382,rod,стержня'ми,2,FALSE,inst,pl,ст,ст,0,0
стержень,1382,rod,сте'ржня,1,FALSE,gen,sg,ст,ст,0,5
стержень,1382,rod,стержне'й,2,FALSE,gen,pl,ст,ст,0,0
стиль,12238,style,сти'лем,1,FALSE,inst,sg,ст,ст,0,42
стиль,12238,style,сти'лями,1,FALSE,inst,pl,ст,ст,0,4
стиль,12238,style,сти'ля,1,FALSE,gen,sg,ст,ст,1,1
стиль,12238,style,сти'лей,1,FALSE,gen,pl,ст,ст,0,0
стих,28166,verse,сти'хом,1,FALSE,inst,sg,ст,ст,2,27
стих,28166,verse,сти'хами,1,FALSE,inst,pl,ст,ст,3,287
стих,28166,verse,сти'ха,1,FALSE,gen,sg,ст,ст,6,3
стих,28166,verse,сти'хов,1,FALSE,gen,pl,ст,ст,2,13
стих,28166,verse,стихо'м,2,FALSE,inst,sg,ст,ст,2,27
стих,28166,verse,стиха'ми,2,FALSE,inst,pl,ст,ст,3,287
стих,28166,verse,стиха',2,FALSE,gen,sg,ст,ст,6,3
стих,28166,verse,стихо'в,2,FALSE,gen,pl,ст,ст,2,13
стихотворение,7554,poem,стихотворе'нием,4,FALSE,inst,sg,ст,ст,2,31
стихотворение,7554,poem,стихотворе'ниями,4,FALSE,inst,pl,ст,ст,0,6
стихотворение,7554,poem,стихотворе'ния,4,FALSE,gen,sg,ст,ст,1,5
стихотворение,7554,poem,стихотворе'ний,4,FALSE,gen,pl,ст,ст,0,0
стишок,1006,poem,стишко'м,2,FALSE,inst,sg,ст,ст,0,0
стишок,1006,poem,стишка'ми,2,FALSE,inst,pl,ст,ст,0,9
стишок,1006,poem,стишка',2,FALSE,gen,sg,ст,ст,0,1
стишок,1006,poem,стишко'в,2,FALSE,gen,pl,ст,ст,0,1
стоимость,10234,value,сто'имостью,1,FALSE,inst,sg,ст,ст,1,54
стоимость,10234,value,сто'имостями,1,FALSE,inst,pl,ст,ст,0,1
стоимость,10234,value,сто'имости,1,FALSE,gen,sg,ст,ст,0,15
стоимость,10234,value,сто'имостей,1,FALSE,gen,pl,ст,ст,0,0
стол,69888,table,столо'м,2,FALSE,inst,sg,ст,ст,1,117
стол,69888,table,стола'ми,2,FALSE,inst,pl,ст,ст,3,13
стол,69888,table,стола',2,FALSE,gen,sg,ст,ст,4,2003
стол,69888,table,столо'в,2,FALSE,gen,pl,ст,ст,0,61
столб,7085,column,столбо'м,2,FALSE,inst,sg,ст,ст,1,14
столб,7085,column,столба'ми,2,FALSE,inst,pl,ст,ст,0,25
столб,7085,column,столба',2,FALSE,gen,sg,ст,ст,0,17
столб,7085,column,столбо'в,2,FALSE,gen,pl,ст,ст,0,16
столбик,1039,column,сто'лбиком,1,FALSE,inst,sg,ст,ст,0,4
столбик,1039,column,сто'лбиками,1,FALSE,inst,pl,ст,ст,0,13
столбик,1039,column,сто'лбика,1,FALSE,gen,sg,ст,ст,0,2
столбик,1039,column,сто'лбиков,1,FALSE,gen,pl,ст,ст,0,0
столетие,7459,century,столе'тием,2,FALSE,inst,sg,ст,ст,0,11
столетие,7459,century,столе'тиями,2,FALSE,inst,pl,ст,ст,0,1
столетие,7459,century,столе'тия,2,FALSE,gen,sg,ст,ст,0,0
столетие,7459,century,столе'тий,2,FALSE,gen,pl,ст,ст,0,0
столик,9103,table,сто'ликом,1,FALSE,inst,sg,ст,ст,0,26
столик,9103,table,сто'ликами,1,FALSE,inst,pl,ст,ст,1,15
столик,9103,table,сто'лика,1,FALSE,gen,sg,ст,ст,0,107
столик,9103,table,сто'ликов,1,FALSE,gen,pl,ст,ст,0,7
столкновение,4317,collision,столкнове'нием,3,FALSE,inst,sg,ст,ст,0,1
столкновение,4317,collision,столкнове'ниями,3,FALSE,inst,pl,ст,ст,0,1
столкновение,4317,collision,столкнове'ния,3,FALSE,gen,sg,ст,ст,0,1
столкновение,4317,collision,столкнове'ний,3,FALSE,gen,pl,ст,ст,0,0
столяр,1069,carpenter,столяро'м,3,FALSE,inst,sg,ст,ст,2,8
столяр,1069,carpenter,столяра'ми,3,FALSE,inst,pl,ст,ст,0,0
столяр,1069,carpenter,столяра',3,FALSE,gen,sg,ст,ст,0,0
столяр,1069,carpenter,столяро'в,3,FALSE,gen,pl,ст,ст,2,0
стон,3720,groan,сто'ном,1,FALSE,inst,sg,ст,ст,1,374
стон,3720,groan,сто'нами,1,FALSE,inst,pl,ст,ст,1,36
стон,3720,groan,сто'на,1,FALSE,gen,sg,ст,ст,0,0
стон,3720,groan,сто'нов,1,FALSE,gen,pl,ст,ст,0,0
сторож,4243,guard,сто'рожем,1,FALSE,inst,sg,ст,ст,4,43
сторож,4243,guard,сторожа'ми,3,FALSE,inst,pl,ст,ст,2,11
сторож,4243,guard,сто'рожа,1,FALSE,gen,sg,ст,ст,0,0
сторож,4243,guard,стороже'й,3,FALSE,gen,pl,ст,ст,0,0
сторож,4243,guard,сто'рожем,1,FALSE,inst,sg,ст,ст,4,43
сторож,4243,guard,сторожа'ми,3,FALSE,inst,pl,ст,ст,2,11
сторож,4243,guard,сто'рожа,1,FALSE,gen,sg,ст,ст,0,0
сторож,4243,guard,стороже'й,3,FALSE,gen,pl,ст,ст,0,0
сторожок,585,cock,сторожко'м,3,FALSE,inst,sg,ст,ст,0,0
сторожок,585,cock,сторожка'ми,3,FALSE,inst,pl,ст,ст,0,1
сторожок,585,cock,сторожка',3,FALSE,gen,sg,ст,ст,0,2
сторожок,585,cock,сторожко'в,3,FALSE,gen,pl,ст,ст,0,0
сторонник,4302,supporter,сторо'нником,2,FALSE,inst,sg,ст,ст,0,2
сторонник,4302,supporter,сторо'нниками,2,FALSE,inst,pl,ст,ст,1,50
сторонник,4302,supporter,сторо'нника,2,FALSE,gen,sg,ст,ст,0,0
сторонник,4302,supporter,сторо'нников,2,FALSE,gen,pl,ст,ст,0,0
страдание,10802,suffering,страда'нием,2,FALSE,inst,sg,ст,стр,12,66
страдание,10802,suffering,страда'ниями,2,FALSE,inst,pl,ст,стр,2,16
страдание,10802,suffering,страда'ния,2,FALSE,gen,sg,ст,стр,0,2
страдание,10802,suffering,страда'ний,2,FALSE,gen,pl,ст,стр,0,0
страж,4365,guardian,стра'жем,1,FALSE,inst,sg,ст,стр,0,6
страж,4365,guardian,стра'жами,1,FALSE,inst,pl,ст,стр,0,2
страж,4365,guardian,стра'жа,1,FALSE,gen,sg,ст,стр,0,0
страж,4365,guardian,стра'жей,1,FALSE,gen,pl,ст,стр,0,19
стражник,793,warder,стра'жником,1,FALSE,inst,sg,ст,стр,0,5
стражник,793,warder,стра'жниками,1,FALSE,inst,pl,ст,стр,0,17
стражник,793,warder,стра'жника,1,FALSE,gen,sg,ст,стр,0,0
стражник,793,warder,стра'жников,1,FALSE,gen,pl,ст,стр,0,0
странник,1532,wanderer,стра'нником,1,FALSE,inst,sg,ст,стр,0,6
странник,1532,wanderer,стра'нниками,1,FALSE,inst,pl,ст,стр,4,7
странник,1532,wanderer,стра'нника,1,FALSE,gen,sg,ст,стр,0,0
странник,1532,wanderer,стра'нников,1,FALSE,gen,pl,ст,стр,0,0
странность,1879,strangeness,стра'нностью,1,FALSE,inst,sg,ст,стр,0,5
странность,1879,strangeness,стра'нностями,1,FALSE,inst,pl,ст,стр,0,65
странность,1879,strangeness,стра'нности,1,FALSE,gen,sg,ст,стр,0,0
странность,1879,strangeness,стра'нностей,1,FALSE,gen,pl,ст,стр,0,1
страсть,15855,passion,стра'стью,1,FALSE,inst,sg,ст,стр,16,220
страсть,15855,passion,страстя'ми,2,FALSE,inst,pl,ст,стр,7,56
страсть,15855,passion,стра'сти,1,FALSE,gen,sg,ст,стр,1,0
страсть,15855,passion,страсте'й,2,FALSE,gen,pl,ст,стр,0,5
стратег,381,strategist,страте'гом,2,FALSE,inst,sg,ст,стр,0,0
стратег,381,strategist,страте'гами,2,FALSE,inst,pl,ст,стр,0,1
стратег,381,strategist,страте'га,2,FALSE,gen,sg,ст,стр,0,0
стратег,381,strategist,страте'гов,2,FALSE,gen,pl,ст,стр,0,0
страус,410,ostrich,стра'усом,1,FALSE,inst,sg,ст,стр,0,2
страус,410,ostrich,стра'усами,1,FALSE,inst,pl,ст,стр,0,0
страус,410,ostrich,стра'уса,1,FALSE,gen,sg,ст,стр,0,1
страус,410,ostrich,стра'усов,1,FALSE,gen,pl,ст,стр,0,0
стрелец,1642,Sagittarius,стрельцо'м,2,FALSE,inst,sg,ст,стр,2,3
стрелец,1642,Sagittarius,стрельца'ми,2,FALSE,inst,pl,ст,стр,8,23
стрелец,1642,Sagittarius,стрельца',2,FALSE,gen,sg,ст,стр,0,0
стрелец,1642,Sagittarius,стрельцо'в,2,FALSE,gen,pl,ст,стр,1,0
стрелок,5838,shooter,стрелко'м,2,FALSE,inst,sg,ст,стр,0,8
стрелок,5838,shooter,стрелка'ми,2,FALSE,inst,pl,ст,стр,7,51
стрелок,5838,shooter,стрелка',2,FALSE,gen,sg,ст,стр,0,0
стрелок,5838,shooter,стрелко'в,2,FALSE,gen,pl,ст,стр,0,1
стремление,11265,aspiration,стремле'нием,2,FALSE,inst,sg,ст,стр,20,93
стремление,11265,aspiration,стремле'ниями,2,FALSE,inst,pl,ст,стр,6,10
стремление,11265,aspiration,стремле'ния,2,FALSE,gen,sg,ст,стр,1,1
стремление,11265,aspiration,стремле'ний,2,FALSE,gen,pl,ст,стр,0,0
стресс,1223,stress,стре'ссом,1,FALSE,inst,sg,ст,стр,0,8
стресс,1223,stress,стре'ссами,1,FALSE,inst,pl,ст,стр,0,6
стресс,1223,stress,стре'сса,1,FALSE,gen,sg,ст,стр,0,0
стресс,1223,stress,стре'ссов,1,FALSE,gen,pl,ст,стр,0,0
строгость,2204,rigor,стро'гостью,1,FALSE,inst,sg,ст,стр,7,32
строгость,2204,rigor,стро'гостями,1,FALSE,inst,pl,ст,стр,0,0
строгость,2204,rigor,стро'гости,1,FALSE,gen,sg,ст,стр,0,0
строгость,2204,rigor,стро'гостей,1,FALSE,gen,pl,ст,стр,0,0
строение,7644,structure,строе'нием,2,FALSE,inst,sg,ст,стр,4,18
строение,7644,structure,строе'ниями,2,FALSE,inst,pl,ст,стр,0,3
строение,7644,structure,строе'ния,2,FALSE,gen,sg,ст,стр,0,0
строение,7644,structure,строе'ний,2,FALSE,gen,pl,ст,стр,0,2
строитель,4247,builder,строи'телем,2,FALSE,inst,sg,ст,стр,0,4
строитель,4247,builder,строи'телями,2,FALSE,inst,pl,ст,стр,0,44
строитель,4247,builder,строи'теля,2,FALSE,gen,sg,ст,стр,0,0
строитель,4247,builder,строи'телей,2,FALSE,gen,pl,ст,стр,0,3
строительство,16397,Construction,строи'тельством,2,FALSE,inst,sg,ст,стр,1,199
